Unnamed: 0,Text,Aspect,Explanations,Cleaned_Text,Reconstruction_Error,Is_Anomaly
434,I've suffered from pneumonia multiple times in the past and had to be placed on oxygen,1,suffered from pneumonia multiple times,'ve suffered pneumonia multiple time past placed oxygen,0.000999999998738434,False
435,Due to medical treatment I have been throwing up for what feels like most of the night,1,medical treatment,due medical treatment throwing feel like night,0.0009999999996351656,False
436,When I relapsed on alcohol everything goes to shit,1,relapsed on alcohol,relapsed alcohol everything go shit,0.0009999999879403251,False
437,I want to slit my wrists vertically,1,want to slit my wrist,want slit wrist vertically,0.0009999999996407524,False
438,I also have a physical disability,1,physical disability,also physical disability,0.0009999999999944643,False
439,I have a mental illness called schizophrenia where the brain cognitive is dysfunctional,1,"I have a mental illness called schizophrenia, the brain cognitive is dysfunctional",mental illness called schizophrenia brain cognitive dysfunctional,0.0009999999999893878,False
440,"Why can‚Äôt I do what I need to do? I remember telling my final therapist how I‚Äôd sit paralyzed while my mind screamed at me to do things, and she said I just had to do them",1,paralyzed,can⊚Öôt need remember telling final therapist i⊚Öôd sit paralyzed mind screamed thing said,0.0009999999901161548,False
441,"My moods were under control when I was on lithium and zoloft, but the zoloft (50 mg, so not much) absolutely ZAPPED my sex drive",1,"lithium, zoloft",mood control lithium zoloft zoloft 50 mg much absolutely zapped sex drive,0.000999999999668831,False
442,"Last June, I went off the zoloft and stuck with the lithium and felt fine, but I felt some depression symptoms coming back after a couple months",1,"lithium, zoloft",last june went zoloft stuck lithium felt fine felt depression symptom coming back couple month,0.0009999999899167609,False
443,They want to send me to hospital,1,send me to hospital,want send hospital,0.0009999999963804635,False
444,I've also been having dreams about car crashes to the point I'm scared to drive farther than 5 minutes from my house,1,dreams about car crashes,'ve also dream car crash point 'm scared drive farther 5 minute house,0.0009999999999999976,True
445,"The first time, I lost nearly all of my memories from the past (retrograde amnesia), so I couldn't recognize most people that I knew",1,retrograde amnesia,first time lost nearly memory past retrograde amnesia could n't recognize people knew,0.0009999997903382097,False
446,I use drugs to cope,1,use drugs to cope,use drug cope,0.0009999999999490941,False
447,"Weed, Adderall, lean, alcohol, Xanax, Ambien, and LSD",1,alcohol,weed adderall lean alcohol xanax ambien lsd,0.0009999999988852411,False
448,"Hey, i'm Anwen, I have a dissociative personality disorder aka DID",1,dissociative personality disorder,hey 'm anwen dissociative personality disorder aka,0.0009999999349582503,False
449,I have been so paralyzed with depression that I often cannot do basic tasks for myself,1,paralyzed,paralyzed depression often basic task,0.0009999999999972357,False
450,I had an open cosmetic rhinoplasty 4 months ago and since then I've been experiencing symptoms that have been fairly debilitating for me,1,open cosmetic rhinoplasty,open cosmetic rhinoplasty 4 month ago since 've experiencing symptom fairly debilitating,0.0009999999106356816,False
451,I'm on sleeping pills which is barely helping me get a few hours throughout the night,1,on sleeping pills,'m sleeping pill barely helping get hour throughout night,0.0009999999966413882,False
452,How would I know if I have empty nose syndrome or if I should wait longer to see if my issues are resolved naturally? Please help anyone who has gone through something similar or knows someone who has gotten better as I've become a shell of myself,1,empty nose syndrome,would know empty nose syndrome wait longer see issue resolved naturally please help anyone gone something similar know someone gotten better 've become shell,0.000999999999691382,False
453,"I'm constantly euphoric, spontaneous feeling of deep rage and an impulse to punch and scream",1,spontaneous feeling of deep rage and an impulse to punch and scream,'m constantly euphoric spontaneous feeling deep rage impulse punch scream,0.0009999999999849942,False
454,Besides drinking and crying until I pass out,1,"drinking, crying",besides drinking cry pas,0.0009999999966747003,False
455,I still have no appetite,1,no appetite,still appetite,0.0009999999634293076,False
456,I‚Äôve cut myself with many different things over the years,1,cut myself,i⊚Öôve cut many different thing year,0.0009999999999892684,False
457,"I‚Äôm addicted, but scared",1,"addicted, scared",i⊚Öôm addicted scared,0.00099999999939941,False
458,"How do I stop? They‚Äôre just cuts I tell myself, but I know there‚Äôs some emotional damage",4,emotional damage,stop they⊚Öôre cut tell know there⊚Öôs emotional damage,0.0009999999991663457,False
459,Debt + gambling addiction + pure unhappy,1,gambling addiction,debt gambling addiction pure unhappy,0.000999999977980991,False
460,"Welp, just got done with another batch of doctors visits and the results are in, I will be crippled for the rest of my life",1,doctors visit,welp got done another batch doctor visit result crippled rest life,0.0009999999999884043,False
461,"I would like to say that I was shook, but I knew she has the habit of consuming a lot of sleeping pills just for not having to deal with the daily problems",1,consuming a lot of sleeping pills just for not having to deal with the daily problems,would like say shook knew habit consuming lot sleeping pill deal daily problem,0.000999999999332437,False
462,"And then my mate punched me in the face, and now I feel completely demotivated",1,my mate punched me in the face,mate punched face feel completely demotivated,0.000999999999017138,False
463,"It's like, what's the point, y'know? If I have fun, I get punched, if I'm upset, I get punched, if I say the wrong thing, I get punched, if I complain about it, I get punched! Like, what's the fucking point, y'know!?",1,I get punched,'s like 's point y'know fun get punched 'm upset get punched say wrong thing get punched complain get punched like 's fucking point y'know,0.000999999999975086,False
464,"Heck, I've been putting off this post for months now and I stopped halfway my stream of conciousness because there are far more serious problems to discuss about here than some indecision, burn-out and post-breakup trauma",1,burn-out and post-breakup trauma,heck 've putting post month stopped halfway stream conciousness far serious problem discus indecision burn-out post-breakup trauma,0.000999999999104679,False
465,"It's been the same for 10 fucking years: my parents get drunk, they start fighting and later they start bothering me and my big brother",1,start fighting,'s 10 fucking year parent get drunk start fighting later start bothering big brother,0.0009999996585618352,False
466,I grew up to hate alcohol because I saw my father drunk been horrible to my mother,1,hate alcohol,grew hate alcohol saw father drunk horrible mother,0.0009999999999381717,False
467,"I was diagnosed with depression, anxiety and OCD, I was hospitalized for a few suicide attempts",1,anxiety and OCD,diagnosed depression anxiety ocd hospitalized suicide attempt,0.0009999999999467351,False
468,"* Some time back, they got their house broken into and while fighting the intruder(s) off, they received an injury in their head",1,injury in their head,time back got house broken fighting intruder received injury head,0.0009999999999867853,False
469,Since I've been diagnosed with severe depression in August I tried medication and am currently in therapy,1,"diagnosed, therapy",since 've diagnosed severe depression august tried medication currently therapy,0.000999999999999396,True
470,"The break-up, depression, moving out, having no close friends at my university, no sure if I even want to study the subjects I'm studying",1,close friends,break-up depression moving close friend university sure even want study subject 'm studying,0.0009999999984383217,False
471,I don't feel anything anymore and randomly break down and cry,1,randomly break down and cry,n't feel anything anymore randomly break cry,0.0009999999999994696,True
472,Somebody I care very much for has been on escitalopram for years due to crippling depression,1,on escitalopram for years,somebody care much escitalopram year due crippling depression,0.0009999999999894197,False
473,"Now, for the past week and a half, he's been feeling very emotional and out of control and the past 3 or 4 days he just can't stop crying, even at work",1,crying,past week half 's feeling emotional control past 3 4 day ca n't stop cry even work,0.0009999999962294972,False
474,"I've been depressed for more than a year now, I am a teenager and self-diagnosed but I'm absolutely sure what I've been going through is depression",1,self-diagnosed,'ve depressed year teenager self-diagnosed 'm absolutely sure 've going depression,0.0009999999996716778,False
475,"She's happier after she broke up with me, I feel like its my fault i lost her it probably was, bipolar disorder OCD and anxiety just get to be to much for me and i either say things i don't mean or make dumb jokes",1,"bipolar disorder, OCD and anxiety",'s happier broke feel like fault lost probably bipolar disorder ocd anxiety get much either say thing n't mean make dumb joke,0.000999999999933883,False
476,"You used to make me die inside! Well look at me, depressed found people who care; I still sit at the edge of pulling the trigger are letting my car run me over, better yet I should probably just play Russian roulette with a loaded gun! All I do is think of you yet I stand in the place where is doesn't matter and I think today is where I curved my self into hell and you won and the record final broke in two! You where all I have; now I don't even have you, but I'm numb to pain and don't feel the bullet fly through my brain! ~NBC N/P",1,numb to pain,used make die inside well look depressed found people care still sit edge pulling trigger letting car run better yet probably play russian roulette loaded gun think yet stand place n't matter think today curved self hell record final broke two n't even 'm numb pain n't feel bullet fly brain ~nbc n/p,0.000999999993149317,False
477,I think being bored 9-5 is even more depressing! Now I'm desperately struggling to keep happy and I have this low to medium level of anxiety that just won't go away no matter how hard I try and think differently,1,"medium level of anxiety, being bored 9-5 is even more depressing",think bored 9-5 even depressing 'm desperately struggling keep happy low medium level anxiety wo n't go away matter hard try think differently,0.0009999999972606446,False
478,I've gotten so used to my shitty life and the thought of wanting to die that I can't cry anymore when I'm depressed,1,can't cry anymore,'ve gotten used shitty life thought wanting die ca n't cry anymore 'm depressed,0.0009999999951323143,False
479,Now i live with my drug addict dad in the hood,1,ive with my drug addict dad in the hood,live drug addict dad hood,0.0009999999997552002,False
480,Feeling like I just want to turn to drugs right now,1,turn to drugs,feeling like want turn drug right,0.0009999999987900597,False
481,Is it because I don't do sports? Because I'm so depressed I stay up till 4 every morning crying myself to sleep? I don't get it This last girl left me shattered,1,crying myself to sleep,n't sport 'm depressed stay till 4 every morning cry sleep n't get last girl left shattered,0.000999999995897056,False
482,My remaining parent has been diagnosed with cancer,1,parent has been diagnosed with cancer,remaining parent diagnosed cancer,0.0009999999994291953,False
483,In the last weeks my suicidal thoughts have increased by alot and anxiety and an uncomfortable feeling in my chest has increased too,1,"anxiety, feeling in my chest",last week suicidal thought increased alot anxiety uncomfortable feeling chest increased,0.0009999999999999827,True
484,Will that do the trick? I could cut my veins off but I'm too much of a pussy to stand the pain,1,cut my veins,trick could cut vein 'm much pussy stand pain,0.0009999999964330774,False
485,"I grew up in a toxic environment, now that I'm older, all the trauma is coming at me like a freight train and I'm just left to deal with it",1,trauma is coming at me,grew toxic environment 'm older trauma coming like freight train 'm left deal,0.0009999999999599004,False
486,I look like a freak not crying,1,look like a freak not crying,look like freak cry,0.0009999999952483192,False
487,I can't take much more pain,1,can't take much more pain,ca n't take much pain,0.0009999999976337188,False
488,Add onto that my parents havent allowed me out of the house since I was released from the hospital for being suicidal,1,released from the hospital,add onto parent havent allowed house since released hospital suicidal,0.0009999999983095265,False
489,"Premise, I have nocturnal enuresis",1,nocturnal enuresis,premise nocturnal enuresis,0.0009999999946786657,False
490,"I want to stop myself from masturbating, I want to stop myself from watching porn",1,stop myself from watching porn,want stop masturbating want stop watching porn,0.000999999999930321,False
491,I spent so long trying to convince myself that there's no huge fucking glaring flaw with my personality that drives people away but I guess the universe just keeps trying to convince me otherwise,1,glaring flaw with my personality that drives people away,spent long trying convince 's huge fucking glaring flaw personality drive people away guess universe keep trying convince otherwise,0.0009999999998275171,False
492,"She was abusive, and a huge contributor to my worsening depression",1,abusive,abusive huge contributor worsening depression,0.0009999999963581428,False
493,I go to bed and I can't sleep because I am just always thinking about all the bad stuff she has done to me,4,can't sleep,go bed ca n't sleep always thinking bad stuff done,0.000999999999988295,False
494,Why would anyone think that I'm pretty or attractive?,1,"Why would anyone think that I'm pretty, attractive",would anyone think 'm pretty attractive,0.0009999999998810845,False
495,"Well point being I can‚Äôt continue with this wretched disease posing my thoughts, relationships and life",1,wretched disease,well point can⊚Öôt continue wretched disease posing thought relationship life,0.0009999999996870164,False
496,"These last couple of days though I just feel so lonely and depressed, I just want to drink constantly, I drank last night and the night before, and it‚Äôs only 11am and I already feel like drinking again",1,"drink constantly, lonely",last couple day though feel lonely depressed want drink constantly drank last night night it⊚Öôs 11am already feel like drinking,0.00099999999999879,True
497,"Right now, im laying in my bed, legs sore, body numb, and drowning in despair",1,body numb,right im laying bed leg sore body numb drowning despair,0.0009999999947072323,False
498,"I didn't do it for the sake of my mental health, I constantly get verbally and physically abused by those relatives and that has been like that since I was born",1,verbally and physically abused,n't sake mental health constantly get verbally physically abused relative like since born,0.000999999998893134,False
499,"I have battling with disease alone, no meds, got therapy just twice because I couldn't afford more, but still they say I have no right to complain since ""they had horrible childhoods and I didn't have to sell anything on the streets""",1,"disease alone, no meds, got therapy",battling disease alone med got therapy twice could n't afford still say right complain since `` horrible childhood n't sell anything street '',0.0009999999984502009,False
500,I haven‚Äôt been able to stop crying and the pain has just become unbearable,1,pain,haven⊚Öôt able stop cry pain become unbearable,0.0009999999110391134,False
501,No life will ever make up for the pain I feel,1,pain,life ever make pain feel,0.0009999999218447354,False
502,Today I could not leave my bed,1,could not leave my bed,today could leave bed,0.000999999999951534,False
503,"Ok so I'm not gonna lie, I'm drunk, its New Year's day, and I have had a lot of time to self reflect lately",1,drunk,ok 'm gon na lie 'm drunk new year 's day lot time self reflect lately,0.000999999942456449,False
504,"When I was severely depressed, my therapist recommended using distraction to prevent myself from being consumed by flashbacks of former trauma",1,consumed by flashbacks of former trauma,severely depressed therapist recommended using distraction prevent consumed flashback former trauma,0.0009999999996662345,False
505,first they just dont talk to you? im not closee with my family for reasons of physical and psychological abuse i have about 4 or 5 close friends id say and they all know i struggle with depression and are always willing to help etc when i reach out but,1,physical and psychological abuse,first dont talk im closee family reason physical psychological abuse 4 5 close friend id say know struggle depression always willing help etc reach,0.0009999999998837076,False
506,i have no more energy to do anything and have no pleasure doing things i enjoyed beforehand like going out,1,no more energy,energy anything pleasure thing enjoyed beforehand like going,0.0009999999997433655,False
507,It feels like there's a weight on my chest all the time and anytime I think about being happy my mind shuts it down,1,there's a weight on my chest,feel like 's weight chest time anytime think happy mind shuts,0.0009999999999513527,False
508,But I just need some way to get rid of the pain,1,rid of the pain,need way get rid pain,0.0009999999999919691,False
509,"Sore feet and legs, a bit dehydrated and sunburnt, but still better",1,dehydrated,sore foot leg bit dehydrated sunburnt still better,0.0009999999999906763,False
510,I mean I see it as weak as a man standpoint but it‚Äôs comforting when it can put you to sleep getting all your emotions out and I constantly do it for the comfort I can never get from anybody else,1,weak,mean see weak man standpoint it⊚Öôs comforting put sleep getting emotion constantly comfort never get anybody else,0.0009999999999700567,False
511,"It‚Äôs nice and puts you to ease but it seems so pathetic but I can‚Äôt stop myself from doing it, I need comfort and I need self reinsurance that I‚Äôll be okay and comforted",1,need comfort,it⊚Öôs nice put ease seems pathetic can⊚Öôt stop need comfort need self reinsurance i⊚Öôll okay comforted,0.0009999999956054842,False
512,Is this really pathetic? I don‚Äôt think of it as a personal stand point but from self judge and trying to be generally not so weak,1,weak,really pathetic don⊚Öôt think personal stand point self judge trying generally weak,0.0009999999999826276,False
513,"When my brothers saw that they just tried to help me, and I told them too to fuck off and went outside to punch the wall until my hands started to bleed",1,punch the wall until my hands started to bleed,brother saw tried help told fuck went outside punch wall hand started bleed,0.0009999999999125478,False
514,But I'm sick of feeling like shit all the time,1,feeling like shit all the time,'m sick feeling like shit time,0.0009999999976065964,False
515,So why did I get cripplingly depressed all of a sudden? The brief period where I was exposed to just a little too much lead as a kid? When I fell on my head and got a crack in my skull at age 2? My parents don't eat that healthy and I didn't start eating right until my teens,1,eat that healthy,get cripplingly depressed sudden brief period exposed little much lead kid fell head got crack skull age 2 parent n't eat healthy n't start eating right teen,0.0009999999999892636,False
516,"Yes I know I'm stupid, yes i know im slow, yes i know im weak and yes I know this amuses you but can you just please move on",1,"yes i know im slow, yes i know im weak and yes I know this amuses you",yes know 'm stupid yes know im slow yes know im weak yes know amuses please move,0.0009999999998853253,False
517,I have newly joined the paralyzed party from a car accident and it‚Äôs hard to cope,1,ave newly joined the paralyzed party from a car accident,newly joined paralyzed party car accident it⊚Öôs hard cope,0.0009999999999827525,False
518,i tried to rationalise but she just goes that my future would be ruined by my abnormality,1,rationalise but she just goes that my future would be ruined by my abnormality,tried rationalise go future would ruined abnormality,0.0009999999997041607,False
519,It's 1AM here and I have a lot going on in my head so I can't really be bothered to sleep anytime soon,1,sleep anytime soon,'s 1am lot going head ca n't really bothered sleep anytime soon,0.0009999999996254878,False
520,"Now, I'm scared that he could maybe tell her about my hair-shaving, or that my girlfriend could find my bald photos (4 of them) on facebook",1,bald,'m scared could maybe tell hair-shaving girlfriend could find bald photo 4 facebook,0.000999999991128203,False
521,"i‚Äôm always the one getting put down, bullied, or given a hard time in this household",4,bullied,i⊚Öôm always one getting put bullied given hard time household,0.0009999999997494153,False
522,"People always need to point out how I look, whether it be anorexic when I was sad or chubby when I started feeling a bit happier again",1,whether it be anorexic when I was sad or chubby,people always need point look whether anorexic sad chubby started feeling bit happier,0.0009999999978452603,False
523,"I gave up all the weed and alcohol that I was doing last semester, but it was the only thing that helped",1,gave up all the weed and alcohol that I was doing last semester,gave weed alcohol last semester thing helped,0.000999999993824044,False
524,"Not control me, not contact me only when he wants something, not judging me and calling me chubby",1,not judging me and calling me chubby,control contact want something judging calling chubby,0.0009999999987906792,False
525,How can I get help and reach out? I am so tired of being tired,1,so tired of being tired,get help reach tired tired,0.0009999999958360804,False
526,"First, not having autism would be nice",1,not having autism would be nice,first autism would nice,0.0009999999978200999,False
527,"I started self-harming about 2 weeks ago and it was such a bad mistake, it's becoming an addiction",1,addiction,started self-harming 2 week ago bad mistake 's becoming addiction,0.0009999999999655762,False
528,"I almost ended up in the psych ward, kinda voluntarily because they asked me if i want to stay or go home and i said to go home but i kinda regret that now, idk why tbh",1,psych ward,almost ended psych ward kinda voluntarily asked want stay go home said go home kinda regret idk tbh,0.0009999997849266195,False
529,"While they were married, my siblings and I witnessed verbal abuse, threats, dad pushed our mom, mom crying, dad coming home drunk, and even after the divorce they constantly talked bad about each other",1,verbal abuse,married sibling witnessed verbal abuse threat dad pushed mom mom cry dad coming home drunk even divorce constantly talked bad,0.000999999997500208,False
530,"Ironically, this makes me want to self harm, but self harming itself has left me with scars that make me feel worse about myself which, in turn, makes me want to end my life or self harm more",1,left me with scars,ironically make want self harm self harming left scar make feel worse turn make want end life self harm,0.0009999999999872977,False
531,"My parents fight all the time, Idk if ive been verbally abused or what but my mother yells at me a lot, typically calls me a little shit",3,"verbally abused, mother yells",parent fight time idk ive verbally abused mother yell lot typically call little shit,0.0009999999997851092,False
532,One of my friends who I thought was my friend leaked out that I'm autistic and have ADHD as well as I take medications for that every day,1,"autistic, ADHD",one friend thought friend leaked 'm autistic adhd well take medication every day,0.000999999922752414,False
533,"Preface, I'm a bit drunk rn, it helps numb this pain",1,"pain, drunk",preface 'm bit drunk rn help numb pain,0.0009999999997689893,False
534,I got home in a cab and cried the entire way,1,cried,got home cab cried entire way,0.0009999999999654968,False
535,why not sneak some of my grandpas pain pills while im at it,1,pain pills,sneak grandpa pain pill im,0.0009999999990392254,False
536,"For a long time, I've felt like my problems did not warrant a therapy session, so I am just now taking my situation more seriously",1,therapy session,long time 've felt like problem warrant therapy session taking situation seriously,0.000999999999979584,False
537,"I might be able to get on my partner's insurance at some point, but I have no idea when, I'm now terrified of not being able to afford therapy, because I can feel myself getting close to a breaking point",1,therapy,might able get partner 's insurance point idea 'm terrified able afford therapy feel getting close breaking point,0.0009999999640365898,False
538,"addicted parents who‚Äôve never been there emotionally for me, abusive relationships, eating disorders, anxiety, depression",1,"anxiety, eating disorder, abusive relationships",addicted parent who⊚Öôve never emotionally abusive relationship eating disorder anxiety depression,0.0009999999966818153,False
539,Still i find the relaxing effect alcohol have on me frightening,1,alcohol,still find relaxing effect alcohol frightening,0.0009999999998597851,False
540,I‚Äôm just so sick and tired of it,1,sick,i⊚Öôm sick tired,0.0009999999995157717,False
541,"On the last 3 days, I just got emotionally triggerred just by reading a manga that potrays loneliness and pedophilic romantic relationships",1,pedophilic romantic relationships,last 3 day got emotionally triggerred reading manga potrays loneliness pedophilic romantic relationship,0.0009999999999964686,False
542,Both my dad and mom were alcoholics and physically and emotionally abusive in the past,1,physically and emotionally abusive,dad mom alcoholic physically emotionally abusive past,0.0009999999995847035,False
543,My mom relies on marijuana and other pain relieving drugs to get through her day,1,mom relies on marijuana,mom relies marijuana pain relieving drug get day,0.0009999999211982597,False
544,I was in a mentally abusive relationship with a lot of cheating and even my dreams act out me getting revenge,1,mentally abusive relationship,mentally abusive relationship lot cheating even dream act getting revenge,0.0009999999993321428,False
545,"I have alcoholic dad, he often lies, also he borrowing my money, but never give them me back",1,alcoholic dad,alcoholic dad often lie also borrowing money never give back,0.000999999956146041,False
546,"I feel like the systems in place quite literally fuck you over if you have abusive families, needing their birth certificates to verify things",1,have abusive families,feel like system place quite literally fuck abusive family needing birth certificate verify thing,0.0009999999999513386,False
547,Wherever I go I'm the ugliest person,1,ugliest person,wherever go 'm ugliest person,0.0009999999729883038,False
548,not when i was assaulted (groped) not when i came home crying when i was bullied mercilessly,1,when i was assaulted (groped) not when i came home crying when i was bullied mercilessly,assaulted groped came home cry bullied mercilessly,0.0009999999629466843,False
549,not when I cry to her that nobody loves me (literally says I'm being manipulative when I do and I'm doing it for attention) not when I slashed my thighs when she told me that if I didnt graduate college I would be a loser that relys on welfare homeless and a drug addict,1,a drug addict,cry nobody love literally say 'm manipulative 'm attention slashed thigh told didnt graduate college would loser relys welfare homeless drug addict,0.0009999999965758122,False
550,I hit my best friend kinda on accident and he hates me now,1,"hit my best friend kinda on accident, he hates me now",hit best friend kinda accident hate,0.0009999999916162018,False
551,"I got drunker than I ever have in my life and I kind of got taken advantage of, and I really think about it a lot",1,drunker,got drunker ever life kind got taken advantage really think lot,0.0009999999969217512,False
552,"How could this person that I thought was my friend let this happen to me? Why is it that everyone was mad at me for crying about it after it happened, why did everyone tell me I was making a scene, telling me I was making it a bigger deal than it really was",1,everyone was mad at me for crying,could person thought friend let happen everyone mad cry happened everyone tell making scene telling making bigger deal really,0.0009999999999999684,True
553,"About two weeks ago my mom took all my meds away, u know , just in case",1,mom took all my meds away,two week ago mom took med away u know case,0.0009999999998730278,False
554,I‚Äôm tired of my dad being a pervert and my mom being oblivious or pretending not to notice,1,pervert and oblivious,i⊚Öôm tired dad pervert mom oblivious pretending notice,0.0009999999995384528,False
555,"I'm stuck here, feeling miserable, and knowing I have to go out tonight and be social so I don't end up sitting here alone, probably drinking by myself and inevitably hurting myself",1,"probably drinking by myself and inevitably hurting myself, don't end up sitting here alone",'m stuck feeling miserable knowing go tonight social n't end sitting alone probably drinking inevitably hurting,0.0009999999995506951,False
556,I spent mine crying in a dark house by myself,1,crying in a dark house by myself,spent mine cry dark house,0.0009999999999868406,False
557,"I used to be parts of groups, used to make friends in school, used to have things to do outside the house",1,used to make friends,used part group used make friend school used thing outside house,0.0009999999991745702,False
558,"but why do I feel so cynical, so annoyed, and so much like crying instead? I wish we were all together tonight",1,feel so cynical,feel cynical annoyed much like cry instead wish together tonight,0.00099999999075346,False
559,I have been hit hard with what I think is depression (have several symptoms) but it kind of makes me numb and not really care about shit anymore,1,makes me numb,hit hard think depression several symptom kind make numb really care shit anymore,0.000999999999981752,False
560,"I used to care about everything a lot and got anxious about everything, overthought everything",4,anxious about everything,used care everything lot got anxious everything overthought everything,0.0009999999999727566,False
561,I have been feeling low for the past couple days and just felt really anxious and upset on the day of NYE,4,anxious,feeling low past couple day felt really anxious upset day nye,0.0009999998188546767,False
562,"Fuck you and everything you stand for: whining, complaining, cynicism, pessimism",1,"cynicism, pessimism",fuck everything stand whining complaining cynicism pessimism,0.0009999999999993371,True
563,"I could just get a refound from the store, but I couldn't make a call, instead sit in my room and cryed like a bitch",1,sit in my room and cryed like a bitch,could get refound store could n't make call instead sit room cryed like bitch,0.000999999999998993,True
564,"Ever since i started ive been kicked out of an apartment, failed loads, drunk too much, spent most of my money on shit food and now im waiting at home for my inevitable failure",1,drunk too much,ever since started ive kicked apartment failed load drunk much spent money shit food im waiting home inevitable failure,0.0009999999985605696,False
565,But ever since I‚Äôve been depressed (roughly 5 years now) I‚Äôve been the most cynical person,1,been the most cynical person,ever since i⊚Öôve depressed roughly 5 year i⊚Öôve cynical person,0.0009999999999264048,False
566,I'm stuck in this rut and I can't stop crying it's so hard to type and I'm in so much pain and I can't do this anymore I can't,1,"can't stop crying, much pain",'m stuck rut ca n't stop cry 's hard type 'm much pain ca n't anymore ca n't,0.0009999999878500714,False
567,Then I cry and memories about hate return,4,cry,cry memory hate return,0.0009999999963595122,False
568,This holiday was worth than normal and I started to cut again,1,cut again,holiday worth normal started cut,0.0009999999999838343,False
569,I don't want to feel anxious anymore,4,anxious,n't want feel anxious anymore,0.0009999999763168513,False
570,Some part of me wants to say that eventually I won't be anxious; I won't be a shitty person; I'll be better,4,anxious,part want say eventually wo n't anxious wo n't shitty person 'll better,0.000999999999925768,False
571,I can't fall asleep,1,can't fall asleep,ca n't fall asleep,0.0009999999863130426,False
572,"I live in pain everyday, I don't want this life, I really sound like a teenager, huh? Yeah I am but the reason for my decision is not that ' a girl didn't like' or ' I am not enough ' type of thing",1,live in pain everyday,live pain everyday n't want life really sound like teenager huh yeah reason decision girl n't like enough type thing,0.0009999999996631339,False
573,"It's painful, I don't need this",1,painful,'s painful n't need,0.0009999999999795422,False
574,"My kids are getting older and don‚Äôt really need me anymore, my body aches all the time and when I look in the mirror I see an aging, tired face",1,"my body aches, see an aging, getting old",kid getting older don⊚Öôt really need anymore body ache time look mirror see aging tired face,0.0009999999997768684,False
575,I‚Äôm getting old,1,getting old,i⊚Öôm getting old,0.000999997793958993,False
576,So my New Year's resolution would be to just end all this suffering and commit suicide,1,end all this suffering,new year 's resolution would end suffering commit suicide,0.0009999999997950084,False
577,"My depression and anxiety was good for awhile, I was on meds but they actually made my down days worse and made me have suicidal thoughts so I stopped taking them but now it‚Äôs gotten worse again",1,on meds,depression anxiety good awhile med actually made day worse made suicidal thought stopped taking it⊚Öôs gotten worse,0.0009999998795384765,False
578,"I will be hungry and know I NEED to eat, finally gear myself to the effort of cooking something, barely touch it, then get bored of eating and not want to anymore",1,then get bored of eating,hungry know need eat finally gear effort cooking something barely touch get bored eating want anymore,0.0009999999999947531,False
579,Mine feels like a daily battle and a war of attrition,1,war of attrition,mine feel like daily battle war attrition,0.0009999999946242906,False
580,"I know there are parties around where I would be welcome, but I'm tired",1,tired,know party around would welcome 'm tired,0.0009999999999986248,False
581,I'm tired,1,tired,'m tired,0.000999999998944765,False
582,"While there's people out there are legitimately disabled through loss of limbs, MS, Rheumatoid Arthritis, cerebral palsy, etc etc etc! Even though depression isn't a direct physical disability, I just can't pull myself to keep myself going",1,"loss of limbs, cerebral palsy, Rheumatoid Arthiritis",'s people legitimately disabled loss limb m rheumatoid arthritis cerebral palsy etc etc etc even though depression n't direct physical disability ca n't pull keep going,0.0009999999769652597,False
583,I don't even have the energy to do anything about this and I'll probably be getting called for work soon,1,don't even have the energy to do anything,n't even energy anything 'll probably getting called work soon,0.0009999999999223666,False
584,Everything I do just fills me the same feelings of saddens or anger I don't know what to do anymore,4,anger,everything fill feeling saddens anger n't know anymore,0.0009999999999395603,False
585,"2017 was too fast and it makes me so anxious about thinking it, i feel like a loser and it makes me wanna cry",1,feel like a loser and it makes me wanna cry,2017 fast make anxious thinking feel like loser make wan na cry,0.0009999999997842956,False
586,I just want to hide and cry in my room,4,cry in my room,want hide cry room,0.0009999999999627635,False
587,"But to make things worse, I'm just about as depressed as ever in terms of not wanting to do anything, escape sleeping, thinking about death, etc",1,escape sleeping,make thing worse 'm depressed ever term wanting anything escape sleeping thinking death etc,0.0009999999999809324,False
588,"I don't know how I'm paying my bills, I won't be able to go to my doctors because there goes my health insurance (guess I could apply for Medicaid idk) and just that feeling like I have no idea what I'm doing with my life",1,"doctors, health insurrance",n't know 'm paying bill wo n't able go doctor go health insurance guess could apply medicaid idk feeling like idea 'm life,0.0009999999999866908,False
589,I'm suppose to go hang out w a friend tonite and I'm nervous I'll be in a terrible mood around him because of this,1,terrible mood,'m suppose go hang w friend tonite 'm nervous 'll terrible mood around,0.0009999999998664502,False
590,I just want to sleep,1,just want to sleep,want sleep,0.0009999999998973707,False
